scale,throughput,load,collision,lost
0.02,98260.221,130936.07,33.321808,0
0.02,94717.268,130936.07,32.592407,0
0.02,91770.342,130936.07,33.062025,0
0.02,99343.18,130936.07,28.831166,0
0.02,96540.94,130936.07,32.23167,0
0.02,91974.391,130936.07,31.789937,0
0.02,97785.897,130936.07,34.910301,0
0.02,96042.369,130936.07,28.979311,0
0.02,94392.903,130936.07,29.627152,0
0.02,91725.356,130936.07,30.868777,0
0.02,96517.908,130936.07,31.309614,0
0.02,91531.966,130936.07,30.587797,0
0.02,96435.015,130936.07,33.483609,0
0.02,91133.749,130936.07,31.493087,0
0.02,94856.647,130936.07,29.936956,0
0.02,99736.172,130936.07,29.506476,0
0.02,100578.45,130936.07,37.813097,0
0.02,104606.45,130936.07,32.014269,0
0.02,101717.31,130936.07,31.708289,0
0.02,93640.08,130936.07,31.517167,0
0.02,96243.061,130936.07,28.916418,0
0.02,91526.156,130936.07,30.752021,0
0.02,95580.373,130936.07,30.770163,0
0.02,89838.523,130936.07,28.818898,0
0.02,99265.3,130936.07,36.257373,0
0.02,98279.003,130936.07,32.256159,0
0.02,102107.4,130936.07,34.8525,0
0.02,95580.343,130936.07,28.01516,0
0.02,92123.648,130936.07,30.997013,0
0.02,95696.722,130936.07,32.403119,0
0.02,100941.19,130936.07,30.241387,0
0.02,95674.9,130936.07,33.052475,0
0.02,97659.495,130936.07,32.801848,0
0.02,98589.471,130936.07,34.98125,0
0.02,99669.767,130936.07,32.852305,0
0.023,88341.922,113857.45,28.428196,0
0.023,88310.685,113857.45,27.913732,0
0.023,88117.731,113857.45,24.94412,0
0.023,86706.182,113857.45,27.19738,0
0.023,93799.76,113857.45,29.194139,0
0.023,90461.716,113857.45,25.676734,0
0.023,86748.891,113857.45,31.062915,0
0.023,89292.665,113857.45,31.981145,0
0.023,82341.954,113857.45,24.604507,0
0.023,86817.776,113857.45,27.536038,0
0.023,88723.398,113857.45,26.510201,0
0.023,89036.041,113857.45,28.645646,0
0.023,86827.766,113857.45,29.745969,0
0.023,87767.807,113857.45,26.073221,0
0.023,93347.337,113857.45,27.245127,0
0.023,91074.87,113857.45,28.536898,0
0.023,83736.501,113857.45,30.509288,0
0.023,84664.622,113857.45,26.081665,0
0.023,84583.955,113857.45,28.40386,0
0.023,84141.257,113857.45,26.625399,0
0.023,90251.155,113857.45,26.682735,0
0.023,86480.87,113857.45,26.16634,0
0.023,85039.01,113857.45,27.396668,0
0.023,86661.799,113857.45,27.039856,0
0.023,91256.993,113857.45,29.130906,0
0.023,87037.739,113857.45,25.119243,0
0.023,89314.476,113857.45,27.519112,0
0.023,86411.08,113857.45,27.455496,0
0.023,84915.466,113857.45,26.71408,0
0.023,86474.06,113857.45,26.783522,0
0.023,91247.424,113857.45,29.773604,0
0.023,86493.794,113857.45,27.621853,0
0.023,91431.298,113857.45,31.16125,0
0.023,84150.158,113857.45,31.319409,0
0.023,88987.148,113857.45,27.711593,0
0.023,87459.992,113857.45,28.157362,0
0.023,88100.221,113857.45,24.298079,0
0.023,92158.789,113857.45,30.346721,0
0.023,86750.135,113857.45,27.403375,0
0.023,89125.292,113857.45,25.873792,0
0.023,91079.318,113857.45,28.145154,0
0.023,86061.394,113857.45,26.881368,0
0.023,82136.995,113857.45,23.86899,0
0.023,94434.241,113857.45,28.715774,0
0.023,88836.908,113857.45,30.143039,0
0.023,87882.449,113857.45,31.155578,0
0.023,88300.405,113857.45,26.050818,0
0.023,83704.893,113857.45,30.694944,0
0.023,85399.645,113857.45,28.359733,0
0.023,89559.592,113857.45,28.521342,0
0.023,87925.975,113857.45,29.419454,0
0.023,88949.401,113857.45,28.742718,0
0.023,88843.914,113857.45,25.01513,0
0.023,94714.544,113857.45,30.61243,0
0.023,88135.145,113857.45,29.620613,0
0.023,93356.494,113857.45,27.908404,0
0.023,88520.999,113857.45,27.526685,0
0.023,88112.771,113857.45,26.037456,0
0.023,91808.483,113857.45,29.224237,0
0.023,87172.845,113857.45,29.489394,0
0.023,86490.685,113857.45,30.020645,0
0.023,83034.546,113857.45,30.130253,0
0.023,83314.249,113857.45,25.983251,0
0.023,86464.05,113857.45,27.067821,0
0.023,86902.388,113857.45,27.463876,0
0.023,90667.709,113857.45,28.99527,0
0.023,87049.47,113857.45,28.580593,0
0.023,84878.104,113857.45,27.877108,0
0.023,90334.747,113857.45,25.242379,0
0.023,89997.108,113857.45,28.38287,0
0.023,86226.798,113857.45,26.96863,0
0.023,90040.836,113857.45,30.38596,0
0.023,86540.182,113857.45,24.45504,0
0.023,86770.953,113857.45,26.697089,0
0.023,87746.57,113857.45,26.103633,0
0.023,86326.419,113857.45,26.848516,0
0.023,84908.115,113857.45,26.538759,0
0.023,86468.421,113857.45,27.893411,0
0.023,84429.181,113857.45,27.839769,0
0.023,86428.44,113857.45,27.538057,0
0.023,87898.822,113857.45,24.984524,0
0.023,90642.173,113857.45,35.064188,0
0.023,93638.078,113857.45,28.451041,0
0.023,91125.765,113857.45,28.628112,0
0.023,85917.012,113857.45,28.495253,0
0.023,82737.335,113857.45,25.419475,0
0.023,83588.586,113857.45,27.324898,0
0.023,88635.855,113857.45,25.780398,0
0.023,81756.685,113857.45,24.354523,0
0.023,91077.152,113857.45,30.505559,0
0.023,92612.842,113857.45,26.4865,0
0.023,89486.061,113857.45,29.717457,0
0.023,88235.548,113857.45,23.551552,0
0.023,87617.563,113857.45,26.80164,0
0.023,86833.15,113857.45,28.431206,0
0.023,91571.858,113857.45,25.257975,0
0.023,87505.954,113857.45,28.500554,0
0.023,93326.375,113857.45,26.752907,0
0.023,88936.019,113857.45,29.884636,0
0.023,89935.819,113857.45,28.039939,0
0.026,79735.1,100720.06,24.617991,0
0.026,82673.009,100720.06,23.758586,0
0.026,81349.483,100720.06,22.796692,0
0.026,80870.01,100720.06,22.890875,0
0.026,83149.903,100720.06,26.170064,0
0.026,82211.113,100720.06,21.566353,0
0.026,82116.088,100720.06,27.735089,0
0.026,84769.739,100720.06,27.689863,0
0.026,76405.706,100720.06,20.892883,0
0.026,78440.696,100720.06,22.268604,0
0.026,79012.501,100720.06,23.83545,0
0.026,82975.608,100720.06,24.923406,0
0.026,84021.527,100720.06,25.215388,0
0.026,78537.186,100720.06,22.82412,0
0.026,84127.103,100720.06,24.85858,0
0.026,82635.516,100720.06,23.478634,0
0.026,79074.361,100720.06,24.7874,0
0.026,77618.206,100720.06,22.306974,0
0.026,79300.094,100720.06,24.311241,0
0.026,80490.737,100720.06,22.132882,0
0.026,83122.024,100720.06,23.532616,0
0.026,78923.348,100720.06,23.50133,0
0.026,78668.319,100720.06,25.278832,0
0.026,78055.393,100720.06,24.847342,0
0.026,84962.033,100720.06,25.876423,0
0.026,78782.832,100720.06,23.634484,0
0.026,82371.863,100720.06,23.052313,0
0.026,80236.276,100720.06,23.134842,0
0.026,78597.368,100720.06,23.893819,0
0.026,78895.521,100720.06,23.467058,0
0.026,84179.461,100720.06,25.898543,0
0.026,80787.36,100720.06,24.307792,0
0.026,82924.311,100720.06,29.263496,0
0.026,75420.772,100720.06,28.476929,0
0.026,81387.546,100720.06,23.775133,0
0.026,82035.63,100720.06,23.999342,0
0.026,81147.002,100720.06,20.240017,0
0.026,85091.48,100720.06,26.570946,0
0.026,77649.455,100720.06,24.087634,0
0.026,82102.396,100720.06,21.046814,0
0.026,82207.811,100720.06,23.083884,0
0.026,79795.789,100720.06,25.165676,0
0.026,77676.43,100720.06,20.956426,0
0.026,86308.766,100720.06,24.859769,0
0.026,84598.392,100720.06,26.129061,0
0.026,83814.138,100720.06,26.215868,0
0.026,83348.41,100720.06,22.830158,0
0.026,77180.681,100720.06,26.804574,0
0.026,78543.331,100720.06,23.950152,0
0.026,81398.739,100720.06,24.898118,0
0.026,80302.275,100720.06,25.22776,0
0.026,79919.198,100720.06,25.069004,0
0.026,80825.568,100720.06,22.037251,0
0.026,88121.051,100720.06,25.929626,0
0.026,79485.164,100720.06,24.933447,0
0.026,84167.99,100720.06,23.901775,0
0.026,81768.507,100720.06,22.925555,0
0.026,80021.779,100720.06,22.9029,0
0.026,86524.081,100720.06,25.405106,0
0.026,78845.961,100720.06,25.522532,0
0.026,82026.195,100720.06,25.969375,0
0.026,77985.409,100720.06,24.88738,0
0.026,78258.361,100720.06,22.94777,0
0.026,79525.321,100720.06,23.88856,0
0.026,77657.729,100720.06,23.492693,0
0.026,83357.692,100720.06,24.32267,0
0.026,80203.992,100720.06,25.341107,0
0.026,78214.462,100720.06,23.708842,0
0.026,85024.105,100720.06,21.440933,0
0.026,82364.385,100720.06,23.490721,0
0.026,79814.901,100720.06,24.503666,0
0.026,82712.048,100720.06,25.994072,0
0.026,79656.669,100720.06,22.01402,0
0.026,80854.263,100720.06,23.531822,0
0.026,79230.952,100720.06,22.132012,0
0.026,81755.695,100720.06,23.277242,0
0.026,77634.697,100720.06,23.483599,0
0.026,80133.841,100720.06,24.416509,0
0.026,75371.61,100720.06,25.136766,0
0.026,78667.84,100720.06,23.846241,0
0.026,80381.594,100720.06,21.158413,0
0.026,84543.565,100720.06,30.690982,0
0.026,86693.361,100720.06,24.990968,0
0.026,82226.054,100720.06,24.886092,0
0.026,77768.363,100720.06,24.68378,0
0.026,76662.244,100720.06,22.036657,0
0.026,75719.984,100720.06,24.158117,0
0.026,78767.923,100720.06,23.278646,0
0.026,75918.915,100720.06,21.146391,0
0.026,84547.182,100720.06,27.596611,0
0.026,82047.753,100720.06,22.905199,0
0.026,82112.443,100720.06,24.832875,0
0.026,79509.85,100720.06,19.50349,0
0.026,78625.76,100720.06,23.538746,0
0.026,81825.5,100720.06,24.509159,0
0.026,84960.743,100720.06,23.462135,0
0.026,80019.288,100720.06,25.408707,0
0.026,84905.38,100720.06,23.071621,0
0.026,83704.387,100720.06,25.194399,0
0.026,82451.134,100720.06,25.679629,0
0.029,74544.453,90300.74,20.987927,0
0.029,74169.497,90300.74,21.436383,0
0.029,74997.14,90300.74,20.405353,0
0.029,75382.156,90300.74,20.938369,0
0.029,80162.55,90300.74,23.921089,0
0.029,76699.796,90300.74,18.746759,0
0.029,76603.141,90300.74,24.260082,0
0.029,76764.874,90300.74,25.620986,0
0.029,70398.738,90300.74,18.277607,0
0.029,72124.575,90300.74,19.670478,0
0.029,74565.26,90300.74,20.396482,0
0.029,74439.158,90300.74,22.178774,0
0.029,77759.944,90300.74,21.079016,0
0.029,72539.236,90300.74,19.765549,0
0.029,77720.502,90300.74,19.699986,0
0.029,76375.004,90300.74,21.416037,0
0.029,74176.55,90300.74,22.197261,0
0.029,71875.77,90300.74,21.06765,0
0.029,73260.873,90300.74,21.539793,0
0.029,72574.772,90300.74,20.082112,0
0.029,77460.403,90300.74,20.188214,0
0.029,71349.81,90300.74,20.622453,0
0.029,71491.428,90300.74,21.174165,0
0.029,69230.226,90300.74,22.212471,0
0.029,77551.248,90300.74,22.849724,0
0.029,69648.676,90300.74,20.876789,0
0.029,78421.303,90300.74,19.547989,0
0.029,73067.394,90300.74,20.938988,0
0.029,70333.613,90300.74,21.188235,0
0.029,73686.466,90300.74,19.299007,0
0.029,77831.27,90300.74,23.466366,0
0.029,73239.426,90300.74,22.139954,0
0.029,78504.648,90300.74,25.479698,0
0.029,71020.006,90300.74,25.383653,0
0.029,72699.023,90300.74,20.773894,0
0.029,75048.114,90300.74,21.098322,0
0.029,75752.416,90300.74,17.71886,0
0.029,77421.359,90300.74,23.910265,0
0.029,73663.782,90300.74,21.290418,0
0.029,73251.197,90300.74,19.811162,0
0.029,76219.531,90300.74,20.620614,0
0.029,72805.799,90300.74,22.776471,0
0.029,70497.833,90300.74,18.389552,0
0.029,79030.433,90300.74,21.734611,0
0.029,78696.79,90300.74,23.310071,0
0.029,78195.369,90300.74,21.985264,0
0.029,75709.759,90300.74,19.554554,0
0.029,72461.261,90300.74,22.864679,0
0.029,74901.787,90300.74,21.099044,0
0.029,77048.197,90300.74,21.365789,0
0.029,77129.985,90300.74,22.384854,0
0.029,75839.156,90300.74,22.61607,0
0.029,74251.286,90300.74,18.066062,0
0.029,82088.77,90300.74,23.32304,0
0.029,74620.518,90300.74,22.839761,0
0.029,77434.904,90300.74,22.254158,0
0.029,73067.224,90300.74,20.77459,0
0.029,75311.71,90300.74,20.656993,0
0.029,77330.578,90300.74,21.797817,0
0.029,75114.684,90300.74,21.992196,0
0.029,76167.166,90300.74,22.36824,0
0.029,72853.44,90300.74,21.668257,0
0.029,72483.551,90300.74,20.859419,0
0.029,73866.816,90300.74,21.841965,0
0.029,72579.747,90300.74,20.756831,0
0.029,76558.903,90300.74,21.446992,0
0.029,71829.451,90300.74,23.670476,0
0.029,72614.458,90300.74,20.317711,0
0.029,76493.506,90300.74,18.14108,0
0.029,75790.172,90300.74,20.704651,0
0.029,70274.944,90300.74,22.710788,0
0.029,76907.621,90300.74,24.037948,0
0.029,74439.486,90300.74,20.226264,0
0.029,74865.14,90300.74,22.189692,0
0.029,72524.311,90300.74,20.340595,0
0.029,75733.384,90300.74,19.960692,0
0.029,70507.398,90300.74,21.023328,0
0.029,72318.922,90300.74,21.551761,0
0.029,70983.574,90300.74,22.810474,0
0.029,72361.974,90300.74,21.227788,0
0.029,74412.436,90300.74,18.580733,0
0.029,79757.424,90300.74,26.971648,0
0.029,78232.08,90300.74,21.911925,0
0.029,76619.907,90300.74,22.260853,0
0.029,71290.63,90300.74,23.21806,0
0.029,71649.762,90300.74,20.124086,0
0.029,69794.126,90300.74,21.871699,0
0.029,74185.369,90300.74,20.911589,0
0.029,68035.918,90300.74,19.272577,0
0.029,75938.202,90300.74,24.709471,0
0.029,75387.108,90300.74,20.744644,0
0.029,78500.209,90300.74,22.411208,0
0.029,73488.363,90300.74,17.051117,0
0.029,72297.92,90300.74,21.181598,0
0.029,74493.395,90300.74,21.038041,0
0.029,77671.343,90300.74,21.197891,0
0.029,75752.041,90300.74,21.706949,0
0.029,76156.226,90300.74,21.18633,0
0.029,76681.892,90300.74,23.218029,0
0.029,77765.139,90300.74,22.971374,0
0.032,67780.974,81835.046,17.640417,0
0.032,69753.407,81835.046,19.898641,0
0.032,69142.33,81835.046,18.484768,0
0.032,68250.332,81835.046,18.104915,0
0.032,73615.96,81835.046,20.4657,0
0.032,70215.191,81835.046,16.349988,0
0.032,72626.376,81835.046,21.143986,0
0.032,71544.39,81835.046,22.336116,0
0.032,63035.005,81835.046,16.437443,0
0.032,65634.246,81835.046,19.132716,0
0.032,68461.853,81835.046,18.495691,0
0.032,69488.849,81835.046,19.532806,0
0.032,71932.155,81835.046,18.590099,0
0.032,68003.26,81835.046,17.661448,0
0.032,73723.316,81835.046,16.00591,0
0.032,72122.969,81835.046,18.124728,0
0.032,68381.098,81835.046,19.631321,0
0.032,65424.38,81835.046,19.663613,0
0.032,64638.857,81835.046,20.215639,0
0.032,68054.768,81835.046,18.327946,0
0.032,70730.302,81835.046,19.302693,0
0.032,67139.858,81835.046,17.949738,0
0.032,67377.558,81835.046,19.136088,0
0.032,65316.754,81835.046,19.684021,0
0.032,72221.15,81835.046,20.104552,0
0.032,66536.169,81835.046,17.444852,0
0.032,70870.691,81835.046,17.088837,0
0.032,69776.493,81835.046,18.316389,0
0.032,65495.017,81835.046,20.108413,0
0.032,69059.03,81835.046,17.39502,0
0.032,71656.294,81835.046,22.004422,0
0.032,69505.949,81835.046,18.618929,0
0.032,72457.668,81835.046,22.873566,0
0.032,66054.344,81835.046,22.324719,0
0.032,68651.883,81835.046,19.205958,0
0.032,68750.949,81835.046,19.043796,0
0.032,68358.91,81835.046,15.736196,0
0.032,69275.539,81835.046,21.404987,0
0.032,66264.856,81835.046,20.394389,0
0.032,68551.353,81835.046,18.19258,0
0.032,72039.684,81835.046,18.819414,0
0.032,67533.523,81835.046,19.159104,0
0.032,65835.055,81835.046,16.722703,0
0.032,73306.915,81835.046,18.789208,0
0.032,72166.828,81835.046,21.038389,0
0.032,72044.153,81835.046,18.902691,0
0.032,71690.974,81835.046,17.178604,0
0.032,66349.407,81835.046,21.603403,0
0.032,69230.987,81835.046,18.728021,0
0.032,70004.707,81835.046,19.136589,0
0.032,69500.183,81835.046,20.423929,0
0.032,69620.711,81835.046,18.663707,0
0.032,69165.361,81835.046,16.583186,0
0.032,75330.492,81835.046,19.596825,0
0.032,68867.157,81835.046,20.071658,0
0.032,72339.166,81835.046,19.224202,0
0.032,67652.351,81835.046,18.119691,0
0.032,70223.868,81835.046,18.112231,0
0.032,71393.298,81835.046,19.560566,0
0.032,70197.434,81835.046,19.345531,0
0.032,70481.066,81835.046,20.041494,0
0.032,66760.41,81835.046,19.826365,0
0.032,68007.204,81835.046,17.80012,0
0.032,68794.12,81835.046,18.717998,0
0.032,65990.483,81835.046,19.013063,0
0.032,72211.304,81835.046,19.742101,0
0.032,66824.643,81835.046,20.92939,0
0.032,66188.798,81835.046,18.674568,0
0.032,71160.472,81835.046,16.584087,0
0.032,69110.508,81835.046,18.979985,0
0.032,66901.609,81835.046,20.635104,0
0.032,69065.677,81835.046,21.620545,0
0.032,67448.262,81835.046,17.312146,0
0.032,68136.474,81835.046,18.083983,0
0.032,65131.687,81835.046,18.910007,0
0.032,68801.456,81835.046,18.142901,0
0.032,66084.816,81835.046,19.657132,0
0.032,64791.967,81835.046,19.571979,0
0.032,64724.204,81835.046,20.343931,0
0.032,66379.686,81835.046,18.2362,0
0.032,68488.306,81835.046,16.708059,0
0.032,73505.057,81835.046,24.261759,0
0.032,72796.922,81835.046,19.113996,0
0.032,71339.275,81835.046,19.791445,0
0.032,66338.624,81835.046,20.806838,0
0.032,64477.913,81835.046,16.940985,0
0.032,64991.815,81835.046,18.778255,0
0.032,67697.347,81835.046,18.741695,0
0.032,64757.452,81835.046,17.010804,0
0.032,72387.47,81835.046,22.167028,0
0.032,70219.978,81835.046,17.587995,0
0.032,72746.645,81835.046,20.025882,0
0.032,67701.188,81835.046,16.194144,0
0.032,68478.678,81835.046,18.777764,0
0.032,69109.604,81835.046,19.41778,0
0.032,69812.318,81835.046,19.80962,0
0.032,68801.016,81835.046,19.198584,0
0.032,72495.926,81835.046,17.481368,0
0.032,71307.196,81835.046,20.263453,0
0.032,70864.42,81835.046,20.891829,0
0.035,64838.205,74820.613,16.516073,0
0.035,65920.888,74820.613,17.211173,0
0.035,64628.211,74820.613,17.013117,0
0.035,63030.878,74820.613,16.564119,0
0.035,67356.856,74820.613,17.982934,0
0.035,65186.112,74820.613,15.249053,0
0.035,66492.205,74820.613,19.457171,0
0.035,67262.875,74820.613,19.391372,0
0.035,59744.061,74820.613,14.699341,0
0.035,62095.426,74820.613,17.50786,0
0.035,62513.697,74820.613,16.894746,0
0.035,64289.716,74820.613,17.937834,0
0.035,67460.005,74820.613,15.96474,0
0.035,60401.221,74820.613,16.43252,0
0.035,67132.571,74820.613,15.781528,0
0.035,66853.243,74820.613,16.225827,0
0.035,59411.282,74820.613,17.584503,0
0.035,60350.844,74820.613,18.043202,0
0.035,60944.472,74820.613,18.517867,0
0.035,63523.55,74820.613,16.92343,0
0.035,66289.384,74820.613,16.39024,0
0.035,62225.126,74820.613,16.098516,0
0.035,63908.616,74820.613,17.048581,0
0.035,62253.252,74820.613,17.56032,0
0.035,67732.739,74820.613,17.436828,0
0.035,61416.525,74820.613,16.191894,0
0.035,66895.667,74820.613,15.343871,0
0.035,65127.774,74820.613,16.193451,0
0.035,61775.645,74820.613,18.364325,0
0.035,63610.345,74820.613,16.340841,0
0.035,67128.654,74820.613,19.650676,0
0.035,63035.688,74820.613,17.430283,0
0.035,66823.231,74820.613,21.535159,0
0.035,61063.18,74820.613,20.191303,0
0.035,63604.652,74820.613,17.410145,0
0.035,63928.928,74820.613,17.963079,0
0.035,63306.859,74820.613,14.254005,0
0.035,66258.161,74820.613,18.894814,0
0.035,62824.567,74820.613,17.186361,0
0.035,64624.44,74820.613,15.653841,0
0.035,67016.537,74820.613,16.582573,0
0.035,63795.083,74820.613,17.077821,0
0.035,60594.813,74820.613,14.664862,0
0.035,68998.993,74820.613,16.801674,0
0.035,68918.571,74820.613,17.83666,0
0.035,67524.092,74820.613,16.639384,0
0.035,66591.143,74820.613,16.016677,0
0.035,61981.241,74820.613,18.582815,0
0.035,64005.52,74820.613,15.997792,0
0.035,65914.782,74820.613,18.179994,0
0.035,65328.964,74820.613,18.299878,0
0.035,66125.839,74820.613,16.970878,0
0.035,63310.645,74820.613,14.070756,0
0.035,70507.829,74820.613,18.967496,0
0.035,64923.757,74820.613,17.518587,0
0.035,67298.807,74820.613,17.517961,0
0.035,63805.79,74820.613,16.013964,0
0.035,63843.803,74820.613,16.981047,0
0.035,67454.422,74820.613,17.708047,0
0.035,64746.251,74820.613,17.080644,0
0.035,66241.418,74820.613,17.983385,0
0.035,63095.441,74820.613,17.439494,0
0.035,63244.487,74820.613,15.938073,0
0.035,64624.575,74820.613,16.789899,0
0.035,62504.167,74820.613,17.914466,0
0.035,66132.867,74820.613,18.167908,0
0.035,59928.702,74820.613,17.942451,0
0.035,62670.34,74820.613,17.292537,0
0.035,65835.391,74820.613,14.793344,0
0.035,65445.486,74820.613,16.014999,0
0.035,63007.113,74820.613,18.28354,0
0.035,65550.386,74820.613,19.414904,0
0.035,62590.555,74820.613,16.463166,0
0.035,64883.299,74820.613,16.318157,0
0.035,63251.09,74820.613,16.162005,0
0.035,65169.895,74820.613,15.989424,0
0.035,61224.781,74820.613,17.672269,0
0.035,61533.626,74820.613,17.848357,0
0.035,61352.438,74820.613,18.211728,0
0.035,62722.29,74820.613,16.072925,0
0.035,63535.306,74820.613,14.626084,0
0.035,68360.819,74820.613,22.239628,0
0.035,66995.477,74820.613,17.291578,0
0.035,67191.099,74820.613,17.088392,0
0.035,61063.758,74820.613,18.529231,0
0.035,61018.299,74820.613,14.688419,0
0.035,59944.611,74820.613,16.553694,0
0.035,63488.074,74820.613,17.433886,0
0.035,60028.813,74820.613,15.329243,0
0.035,67662.037,74820.613,19.917376,0
0.035,64649.092,74820.613,16.678928,0
0.035,69560.041,74820.613,18.233921,0
0.035,61377.449,74820.613,14.158553,0
0.035,62305.436,74820.613,17.237277,0
0.035,64432.533,74820.613,17.361288,0
0.035,66578.743,74820.613,17.413128,0
0.035,62657.152,74820.613,17.850048,0
0.035,68223.564,74820.613,15.204822,0
0.035,66217.158,74820.613,18.636952,0
0.035,66874.213,74820.613,19.274049,0
0.038,61674.652,68913.723,15.230087,0
0.038,60700.703,68913.723,16.473429,0
0.038,59387.308,68913.723,15.74753,0
0.038,58027.462,68913.723,15.315107,0
0.038,63650.952,68913.723,15.793569,0
0.038,60958.304,68913.723,13.676977,0
0.038,62356.607,68913.723,17.867396,0
0.038,62644.047,68913.723,17.755541,0
0.038,56472.494,68913.723,13.591022,0
0.038,57223.294,68913.723,16.446212,0
0.038,59556.764,68913.723,15.455097,0
0.038,60714.609,68913.723,15.991199,0
0.038,63071.976,68913.723,14.869683,0
0.038,56876.227,68913.723,15.110753,0
0.038,62578.947,68913.723,14.941019,0
0.038,61057.435,68913.723,15.031602,0
0.038,56640.034,68913.723,16.22348,0
0.038,57059.842,68913.723,15.90917,0
0.038,57508.334,68913.723,17.487021,0
0.038,59757.351,68913.723,14.940235,0
0.038,62649.222,68913.723,15.023115,0
0.038,56840.415,68913.723,14.111711,0
0.038,58892.213,68913.723,16.195045,0
0.038,56004.234,68913.723,16.813253,0
0.038,63500.085,68913.723,16.168783,0
0.038,55181.53,68913.723,15.042666,0
0.038,63551.645,68913.723,13.727718,0
0.038,60460.04,68913.723,15.520049,0
0.038,55380.183,68913.723,16.734288,0
0.038,59852.944,68913.723,14.587514,0
0.038,60522.79,68913.723,17.109643,0
0.038,59370.246,68913.723,16.233291,0
0.038,62467.941,68913.723,19.843679,0
0.038,57483.833,68913.723,18.588325,0
0.038,58736.297,68913.723,16.338029,0
0.038,60603.791,68913.723,15.938613,0
0.038,59218.596,68913.723,13.057889,0
0.038,61418.433,68913.723,18.26996,0
0.038,59629.78,68913.723,15.390666,0
0.038,59683.694,68913.723,14.094554,0
0.038,62747.544,68913.723,14.956555,0
0.038,58905.454,68913.723,14.903646,0
0.038,57036.271,68913.723,13.236389,0
0.038,63385.03,68913.723,14.758955,0
0.038,61895.473,68913.723,16.191035,0
0.038,63612.089,68913.723,15.057365,0
0.038,60623.077,68913.723,14.892966,0
0.038,59148.891,68913.723,16.47733,0
0.038,59622.407,68913.723,14.558039,0
0.038,61438.239,68913.723,16.296135,0
0.038,60577.951,68913.723,17.595711,0
0.038,62063.709,68913.723,14.95881,0
0.038,60227.126,68913.723,13.406278,0
0.038,66750.52,68913.723,17.256572,0
0.038,61642.487,68913.723,14.273601,0
0.038,62652.868,68913.723,16.407392,0
0.038,58262.097,68913.723,15.09605,0
0.038,60107.173,68913.723,15.471033,0
0.038,63040.471,68913.723,15.943336,0
0.038,59731.099,68913.723,14.569378,0
0.038,61536.344,68913.723,16.747068,0
0.038,58948.692,68913.723,15.021426,0
0.038,57714.908,68913.723,14.263676,0
0.038,61081.893,68913.723,15.494994,0
0.038,58839.59,68913.723,15.253786,0
0.038,60493.281,68913.723,16.777377,0
0.038,57224.323,68913.723,16.900715,0
0.038,56601.587,68913.723,15.77112,0
0.038,61925.66,68913.723,13.427712,0
0.038,60426.756,68913.723,14.412346,0
0.038,58742.149,68913.723,17.141433,0
0.038,62567.097,68913.723,18.080408,0
0.038,58774.716,68913.723,15.4311,0
0.038,59326.134,68913.723,14.547351,0
0.038,59059.554,68913.723,13.703572,0
0.038,60549.222,68913.723,14.025695,0
0.038,56761.854,68913.723,15.50233,0
0.038,58595.79,68913.723,15.99475,0
0.038,55479.93,68913.723,16.743165,0
0.038,57908.21,68913.723,15.191353,0
0.038,58632.819,68913.723,13.185396,0
0.038,64242.054,68913.723,19.920542,0
0.038,61437.666,68913.723,15.289504,0
0.038,62465.931,68913.723,15.985608,0
0.038,57918.563,68913.723,16.752975,0
0.038,57629.815,68913.723,13.711301,0
0.038,56536.373,68913.723,14.379018,0
0.038,59421.518,68913.723,16.022998,0
0.038,56736.25,68913.723,13.939483,0
0.038,62074.601,68913.723,18.086087,0
0.038,61071.605,68913.723,15.019929,0
0.038,63055.506,68913.723,16.429549,0
0.038,57932.894,68913.723,12.858224,0
0.038,59036.938,68913.723,15.686635,0
0.038,59468.563,68913.723,16.352961,0
0.038,60803.197,68913.723,14.996794,0
0.038,58750.613,68913.723,15.937429,0
0.038,62050.937,68913.723,14.581275,0
0.038,60536.523,68913.723,17.40093,0
0.038,61251.558,68913.723,17.762179,0
0.041,57314.458,63871.255,14.128575,0
0.041,57082.301,63871.255,15.496787,0
0.041,56161.103,63871.255,14.504591,0
0.041,55085.163,63871.255,14.126008,0
0.041,60032.505,63871.255,14.874248,0
0.041,58495.016,63871.255,12.00361,0
0.041,56966.719,63871.255,16.083089,0
0.041,58149.321,63871.255,15.870275,0
0.041,51337.39,63871.255,12.737381,0
0.041,55089.222,63871.255,14.750967,0
0.041,54800.587,63871.255,14.362166,0
0.041,57602.415,63871.255,14.38429,0
0.041,59387.776,63871.255,13.42221,0
0.041,53358.266,63871.255,13.558078,0
0.041,58275.482,63871.255,14.156125,0
0.041,55423.66,63871.255,14.172351,0
0.041,53928.455,63871.255,14.643775,0
0.041,52967.69,63871.255,14.76668,0
0.041,54582.276,63871.255,16.422945,0
0.041,53886.584,63871.255,14.304295,0
0.041,58654.783,63871.255,12.97425,0
0.041,53599.889,63871.255,13.250293,0
0.041,56173.626,63871.255,15.707431,0
0.041,53342.655,63871.255,15.391855,0
0.041,59169.437,63871.255,14.495022,0
0.041,52338.644,63871.255,13.756988,0
0.041,58506.941,63871.255,13.096645,0
0.041,56657.851,63871.255,14.295029,0
0.041,52261.369,63871.255,15.278422,0
0.041,54624.817,63871.255,13.276398,0
